Acc-1,Acc-2,Acc-3,Gps-1,Gps-2,Gyr-1,Gyr-2,Gyr-3,Lum-1,MagF-1,MagF-2,MagF-3,Class
8.175002,-9.714474,1.3599066,-21.92819,-50.492214,0.8310058,-0.058719423,-0.21998784,0,18.0975,1.4024999,7.4024997,2
6.149507,3.7074213,3.9731777,-21.92819,-50.492214,0.22930354,1.045114,-1.3916274,18,-6.8025,11.1075,8.1675,2
-0.31004912,3.799598,7.6291237,-21.928192,-50.492218,-2.433458,2.6260333,-0.15279266,10,-14.497499,10.2975,2.1,2
-2.552219,2.6850972,8.665813,-21.928192,-50.492218,-0.29604056,-0.13263412,-0.19738583,21,-17.0025,8.0025,0.29999998,2
0.78170687,4.0773253,7.98586,-21.928192,-50.492218,0.11995866,0.7928267,0.29741502,16,-17.1975,7.2974997,1.8,2
-1.6639702,4.268862,8.449138,-21.928192,-50.492218,0.065591656,0.008475755,-0.060552016,9,-15.9,9.0975,-0.59999996,2
5.104438,-3.570952,-1.9512744,-21.92822,-50.492245,0.8709411,0.5012149,1.0871111,0,23.775,-3.9375,10.5075,0
3.4644098,-11.07438,3.8271315,-21.92822,-50.492245,-2.3684773,2.4718661,-0.47303876,0,20.145,-5.3624997,7.6575,0
3.4727895,-8.992621,0.034715924,-21.92822,-50.492245,-0.11866058,0.54641896,0.5098434,0,16.8,-9.5025,10.2,0
6.293159,-14.950592,-2.5570073,-21.92822,-50.492245,0.54718256,0.57635134,1.3351223,0,13.094999,-10.755,14.992499,0
2.3056161,-8.055291,0.8655039,-21.92822,-50.492245,-0.22556199,-0.1469131,-0.67706776,0,16.7925,-11.7074995,25.5375,0
2.597709,-9.865308,0.48722005,-21.928127,-50.492283,0.0016798794,0.47494772,0.47380236,0,15.33,-13.29,17.1675,0
3.41892,-15.346833,0.5793968,-21.928144,-50.49227,0.47448957,-0.895223,0.1866957,0,19.5975,-15.299999,10.8975,0
12.665327,-11.584345,-9.959879,-21.928144,-50.49227,-0.75151694,-0.3747658,-0.5793293,0,18.8025,-14.497499,8.6025,0
3.693056,-14.128184,4.0054994,-21.92816,-50.49226,-1.5578591,-0.7669413,-1.6306285,0,10.755,-14.67,17.5875,0
4.1299977,-8.744822,0.82240826,-21.928165,-50.492256,-0.5847508,1.6307048,0.43043092,0,5.6025,-15.4725,20.1075,0
-5.415684,-5.911284,6.0681043,-21.928152,-50.492214,0.28206703,-2.1890357,0.39622247,0,14.497499,-16.4025,12.3,0
0.5279215,-5.8466406,-0.3172317,-21.928148,-50.492207,-0.05085453,1.5903877,-0.92691165,0,12.997499,-11.497499,10.2,0
1.8267759,-10.848128,-0.23702596,-21.928144,-50.49219,-1.6818647,0.38698313,-1.8987982,0,6.24,-13.5975,15.315,0
4.638766,-8.153454,0.62967503,-21.928144,-50.492176,1.0108292,1.0735956,0.9313404,0,4.2599998,-14.384999,19.484999,0
2.219425,-10.842142,6.5625067,-21.928143,-50.49217,1.8012888,1.8011361,1.9178878,0,16.102499,-19.199999,17.0025,0
-0.16639702,-7.631518,1.5035586,-21.928143,-50.492165,1.2435689,-0.44073927,0.457309,0,21.945,-19.23,14.474999,0
6.7863646,-12.28824,-2.8921957,-21.928146,-50.492165,-2.0954206,-1.003957,-1.460197,0,13.934999,-20.1075,15.719999,0
5.390545,-8.24563,-0.40342298,-21.928152,-50.49216,0.680962,0.13041973,0.3552945,0,5.4525,-21.51,19.935,0
6.8342485,-11.924321,11.143812,-21.928152,-50.49216,1.4304937,0.8164214,0.9166797,0,23.3025,-18.8025,6.2025,0
2.1092918,-9.617508,1.8411411,-21.928154,-50.49215,0.6742425,0.77549344,0.31375566,0,13.4025,-16.297499,9.599999,0
1.4437037,-9.109938,0.9923966,-21.928154,-50.49213,0.029168816,0.18784106,0.13049608,0,9.3975,-14.3025,14.197499,0
6.063316,-7.489063,-0.19632454,-21.928154,-50.49213,-0.50533825,1.1945469,-0.24824037,0,15.9,-9.997499,12.8025,0
6.1758432,-9.038112,-0.10534488,-21.928154,-50.49213,0.41706824,-0.8512407,-0.85360783,0,17.699999,-10.5975,10.8975,0
4.1479545,2.3762453,5.3247046,-21.928154,-50.49213,0.3950771,0.4456262,0.41210496,0,-6.7875,-1.7325,18.66,0
-1.9764135,3.7972038,12.155362,-21.92816,-50.492096,0.63514715,-0.18478674,-0.35758525,0,-17.3025,-0.29999998,11.7975,0
-1.4796166,4.1024647,9.338584,-21.92816,-50.492096,-0.43081272,-0.4334089,-0.20609066,0,-17.4975,-0.5025,11.7,0
-1.7489643,4.3167458,8.550891,-21.92816,-50.492096,0.0364992,-0.21105394,0.021762075,0,-17.699999,-0.29999998,11.099999,0
-1.6843209,3.7780502,9.861717,-21.92816,-50.492096,0.1769982,0.14996742,-0.03504839,0,-17.699999,-0.8025,11.197499,0
-2.0566192,4.2341456,8.003817,-21.92816,-50.492096,-0.21212296,-0.35460728,0.11766792,0,-17.602499,-1.1025,11.7975,0
-2.0949266,4.2521024,7.479486,-21.92816,-50.492096,-0.09117164,0.17012598,-0.009392053,0,-18.2025,-0.6975,11.099999,0
-1.5406688,4.4220905,8.176199,-21.92814,-50.492054,-0.020922136,-0.11636983,-0.023441954,0,-17.3025,-0.5025,12.0975,0
-2.4504654,3.9719806,8.977059,-21.928165,-50.49209,0.088422745,0.051618114,0.06574437,0,-17.4,-1.4024999,12,0
-1.4556746,3.6523547,7.587225,-21.928024,-50.49205,0.087201014,0.13775012,0.018096883,0,-17.1975,-1.8,12.9,0
-2.2242134,3.6750996,9.805453,-21.92794,-50.491997,-0.1339322,-0.43096542,-0.039935317,0,-18.3,-1.1999999,10.8975,0
-2.372654,3.6882677,9.23683,-21.928053,-50.492023,-0.257327,-0.06566802,-0.051541757,0,-18.2025,-1.2975,10.8975,0
-1.7465701,3.3291376,8.965088,-21.928114,-50.492043,0.06582073,0.063224554,-0.10285444,0,-17.602499,-2.1975,12.5025,0
-1.1121067,3.6116533,9.048885,-21.928165,-50.49206,0.04016439,-0.011911872,0.06818783,0,-16.4025,-1.5,13.5975,0
-1.0869676,3.9145198,8.686164,-21.928175,-50.492065,0.03283401,0.058948494,-0.04665483,0,-16.297499,-1.4024999,14.0025,0
-2.5785553,0.49440265,9.338584,-21.928127,-50.49205,0.6872234,-0.117438845,0.6075055,0,-2.3999999,-14.3025,21.0975,1
-0.6955156,3.0202854,9.161413,-21.928127,-50.49205,0.07086037,0.3388775,0.33628133,0,-0.8025,-10.702499,22.297499,1
-1.9237411,2.896984,9.123106,-21.928127,-50.49205,0.17715092,0.098807454,0.032070424,0,-7.5975,-8.7975,20.699999,1
-1.638831,3.2225955,9.188946,-21.928127,-50.49205,0.036651913,-0.33185256,-0.28130344,0,-6.9975,-9.3975,19.7025,1
