Acc-1,Acc-2,Acc-3,Gps-1,Gps-2,Gyr-1,Gyr-2,Gyr-3,Lum-1,MagF-1,MagF-2,MagF-3,Class
-2.9161377,-7.9451585,-5.5629277,-21.928804,-50.4903,2.1169536,-0.77747875,4.3114867,0,-10.44,-15.2325,10.62,1
-7.890092,-17.914614,5.354632,-21.928783,-50.490208,2.4394903,-4.398077,1.219287,0,-13.4775,-10.575,11.8425,1
5.851429,4.8422728,-5.7305217,-21.92876,-50.49018,-0.70157874,-8.338158,-7.52586,0,-0.8325,-14.497499,13.072499,1
-2.3175871,4.961983,-20.110098,-21.928753,-50.490173,-1.5464053,-6.155536,-0.44837508,0,-6.66,-11.9775,15.464999,1
13.973758,-23.625982,-27.18257,-21.92872,-50.490158,0.006414085,-0.980286,3.3041701,0,-11.992499,-8.76,13.747499,1
3.0382419,-39.221813,-17.647661,-21.92868,-50.49015,1.5848899,-7.457901,0.75502944,0,-1.545,-13.7325,14.235,1
-1.4460979,-10.759542,14.563929,-21.928608,-50.490166,1.593442,1.5615243,4.520403,0,-7.35,-9.599999,15.554999,1
4.0497923,3.74094,0.30166942,-21.928577,-50.49018,-1.1695015,0.67088276,-0.71593404,0,-4.9649997,-14.25,13.0125,1
-7.1407065,-4.4915223,5.3701944,-21.92855,-50.490204,-1.4309518,-1.9540052,3.8453968,0,-1.8225,-12.69,15.4725,1
10.408792,-33.282993,21.454441,-21.928518,-50.49024,0.795652,7.351305,-2.1203132,0,-7.9424996,-9.179999,16.574999,1
16.545132,-2.517503,11.60709,-21.928488,-50.490273,-2.6429086,7.465537,-4.59615,0,1.4775,-11.3175,15.165,1
-1.6543933,4.5022964,-5.7245364,-21.928465,-50.4903,2.2360723,3.2071953,-0.6053675,0,-1.0124999,-10.9725,16.17,1
-1.5023615,-12.093113,7.1706343,-21.928455,-50.490307,0.77182823,-1.4249959,1.0965031,0,1.0799999,-11.0025,16.23,1
0.80924016,-24.826675,-21.588516,-21.928417,-50.49034,1.2678508,-6.625292,0.24373524,0,9.4275,-11.947499,12.585,1
-1.8148049,-8.327033,5.2624555,-21.9284,-50.490353,0.6545421,1.3513867,2.193617,0,9.675,-8.1525,15.907499,1
9.915586,2.6013002,-1.3958195,-21.928335,-50.490383,-0.8206975,1.7594446,-0.09162979,0,14.0625,-8.077499,13.8825,1
